至,773,6,6,シ,いた:る
伺,774,7,7,シ,うかが:う
志,775,7,5,シ,こころざ:す・こころざし
私,776,7,6,シ,わたくし・わたし
使,777,8,3,シ,つか:う
刺,778,8,7,シ,さ:す・さ:さる
始,779,8,3,シ,はじ:める・はじ:まる
姉,780,8,2,シ,あね
枝,781,8,5,シ,えだ
祉,782,8,7,シ,
肢,783,8,7,シ,
姿,784,9,6,シ,すがた
思,785,9,2,シ,おも:う
指,786,9,3,シ,ゆび・さ:す
施,787,9,7,シ・セ,ほどこ:す
師,788,10,5,シ,
恣,789,10,7,シ,
紙,790,10,2,シ,かみ
脂,791,10,7,シ,あぶら
視,792,11,6,シ,
紫,793,12,7,シ,むらさき
詞,794,12,6,シ,
歯,795,12,3,シ,は
嗣,796,13,7,シ,
試,797,13,4,シ,こころ:みる・ため:す
詩,798,13,3,シ,
資,799,13,5,シ,
飼,800,13,5,シ,か:う
誌,801,14,6,シ,
雌,802,14,7,シ,め・めす
摯,803,15,7,シ,
賜,804,15,7,シ,たまわ:る
諮,805,16,7,シ,はか:る
示,806,5,5,ジ・シ,しめ:す
字,807,6,1,ジ,あざ
寺,808,6,2,ジ,てら
次,809,6,3,ジ・シ,つ:ぐ・つぎ
耳,810,6,1,ジ,みみ
自,811,6,2,ジ・シ,みずか:ら
似,812,7,5,ジ,に:る
児,813,7,4,ジ・ニ,
事,814,8,3,ジ・ズ,こと
侍,815,8,7,ジ,さむらい
治,816,8,4,ジ・チ,おさ:める・おさ:まる・なお:る・なお:す
持,817,9,3,ジ,も:つ
時,818,10,2,ジ,とき
滋,819,12,4,ジ,
慈,820,13,7,ジ,いつく:しむ
辞,821,13,4,ジ,や:める
磁,822,14,6,ジ,
餌,823,15,7,ジ,えさ・え
璽,824,19,7,ジ,
鹿,825,11,4,,しか・か
式,826,6,3,シキ,
識,827,19,5,シキ,
軸,828,12,7,ジク,
七,829,2,1,シチ,なな・なな:つ・なの
叱,830,5,7,シツ,しか:る
失,831,5,4,シツ,うしな:う
室,832,9,2,シツ,むろ
疾,833,10,7,シツ,
執,834,11,7,シツ・シュウ,と:る
湿,835,12,7,シツ,しめ:る・しめ:す
嫉,836,13,7,シツ,
漆,837,14,7,シツ,うるし
質,838,15,5,シツ・シチ・チ,
実,839,8,3,ジツ,み・みの:る
芝,840,6,7,,しば
写,841,5,3,シャ,うつ:す・うつ:る
社,842,7,2,シャ,やしろ
車,843,7,1,シャ,くるま
舎,844,8,5,シャ,
者,845,8,3,シャ,もの
射,846,10,6,シャ,い:る
捨,847,11,6,シャ,す:てる
赦,848,11,7,シャ,
斜,849,11,7,シャ,なな:め
煮,850,12,7,シャ,に:る・に:える・に:やす
遮,851,14,7,シャ,さえぎ:る
謝,852,17,5,シャ,あやま:る
邪,853,8,7,ジャ,
蛇,854,11,7,ジャ・ダ,へび
尺,855,4,6,シャク,
借,856,10,4,シャク,か:りる
酌,857,10,7,シャク,く:む
釈,858,11,7,シャク,
爵,859,17,7,シャク,
若,860,8,6,ジャク・ニャク,わか:い・も:しくは
弱,861,10,2,ジャク,よわ:い・よわ:る・よわ:まる・よわ:める
寂,862,11,7,ジャク・セキ,さび・さび:しい・さび:れる
手,863,4,1,シュ,て・た
主,864,5,3,シュ・ス,ぬし・おも
守,865,6,3,シュ・ス,まも:る・も:り
朱,866,6,7,シュ,
取,867,8,3,シュ,と:る
狩,868,9,7,シュ,か:る・か:り
首,869,9,2,シュ,くび
殊,870,10,7,シュ,こと
珠,871,10,7,シュ,
酒,872,10,3,シュ,さけ・さか
腫,873,13,7,シュ,は:れる・は:らす
種,874,14,4,シュ,たね
趣,875,15,7,シュ,おもむき
寿,876,7,7,ジュ,ことぶき
受,877,8,3,ジュ,う:ける・う:かる
呪,878,8,7,ジュ,のろ:う
授,879,11,5,ジュ,さず:ける・さず:かる
需,880,14,7,ジュ,
儒,881,16,7,ジュ,
樹,882,16,6,ジュ,
収,883,4,6,シュウ,おさ:める・おさ:まる
囚,884,5,7,シュウ,
州,885,6,3,シュウ,す
舟,886,6,7,シュウ,ふね・ふな
秀,887,7,7,シュウ,ひい:でる
周,888,8,4,シュウ,まわ:り
宗,889,8,6,シュウ・ソウ,
拾,890,9,3,シュウ・ジュウ,ひろ:う
秋,891,9,2,シュウ,あき
臭,892,9,7,シュウ,くさ:い・にお:う
修,893,10,5,シュウ・シュ,おさ:める・おさ:まる
袖,894,10,7,シュウ,そで
終,895,11,3,シュウ,お:わる・お:える
羞,896,11,7,シュウ,
習,897,11,3,シュウ,なら:う
週,898,11,2,シュウ,
就,899,12,6,シュウ・ジュ,つ:く・つ:ける
衆,900,12,6,シュウ・シュ,
集,901,12,3,シュウ,あつ:まる・あつ:める・つど:う
愁,902,13,7,シュウ,うれ:える・うれ:い
酬,903,13,7,シュウ,
醜,904,17,7,シュウ,みにく:い
蹴,905,19,7,シュウ,け:る
襲,906,22,7,シュウ,おそ:う
十,907,2,1,ジュウ・ジッ,とお・と
汁,908,5,7,ジュウ,しる
充,909,6,7,ジュウ,あ:てる
住,910,7,3,ジュウ,す:む・す:まう
柔,911,9,7,ジュウ・ニュウ,やわ:らか・やわ:らかい
重,912,9,3,ジュウ・チョウ,え・おも:い・かさ:ねる・かさ:なる
従,913,10,6,ジュウ・ショウ・ジュ,したが:う・したが:える
渋,914,11,7,ジュウ,しぶ・しぶ:い・しぶ:る
銃,915,14,7,ジュウ,
獣,916,16,7,ジュウ,けもの
縦,917,16,6,ジュウ,たて
叔,918,8,7,シュク,
祝,919,9,4,シュク・シュウ,いわ:う
宿,920,11,3,シュク,やど・やど:る・やど:す
淑,921,11,7,シュク,
粛,922,11,7,シュク,
縮,923,17,6,シュク,ちぢ:む・ちぢ:まる・ちぢ:める・ちぢ:れる・ちぢ:らす
塾,924,14,7,ジュク,
熟,925,15,6,ジュク,う:れる
出,926,5,1,シュツ・スイ,で:る・だ:す
述,927,8,5,ジュツ,の:べる
術,928,11,5,ジュツ,
俊,929,9,7,シュン,
春,930,9,2,シュン,はる
瞬,931,18,7,シュン,またた:く
旬,932,6,7,ジュン・シュン,
巡,933,6,7,ジュン,めぐ:る
盾,934,9,7,ジュン,たて
准,935,10,7,ジュン,
殉,936,10,7,ジュン,
純,937,10,6,ジュン,
循,938,12,7,ジュン,
順,939,12,4,ジュン,
準,940,13,5,ジュン,
潤,941,15,7,ジュン,うるお:う・うるお:す・うる:む
遵,942,15,7,ジュン,
処,943,5,6,ショ,
初,944,7,4,ショ,はじ:め・はじ:めて・はつ・うい・そ:める
所,945,8,3,ショ,ところ
書,946,10,2,ショ,か:く
庶,947,11,7,ショ,
暑,948,12,3,ショ,あつ:い
署,949,13,6,ショ,
緒,950,14,7,ショ・チョ,お
諸,951,15,6,ショ,
女,952,3,1,ジョ・ニョ・ニョウ,おんな・め
如,953,6,7,ジョ・ニョ,
助,954,7,3,ジョ,たす:ける・たす:かる・すけ
序,955,7,5,ジョ,
叙,956,9,7,ジョ,
徐,957,10,7,ジョ,
除,958,10,6,ジョ・ジ,のぞ:く
小,959,3,1,ショウ,ちい:さい・こ・お
升,960,4,7,ショウ,ます
少,961,4,2,ショウ,すく:ない・すこ:し
召,962,5,7,ショウ,め:す
匠,963,6,7,ショウ,
床,964,7,7,ショウ,とこ・ゆか
抄,965,7,7,ショウ,
肖,966,7,7,ショウ,
尚,967,8,7,ショウ,
招,968,8,5,ショウ,まね:く
承,969,8,6,ショウ,うけたまわ:る
昇,970,8,7,ショウ,のぼ:る
松,971,8,4,ショウ,まつ
沼,972,8,7,ショウ,ぬま
昭,973,9,3,ショウ,
宵,974,10,7,ショウ,よい
将,975,10,6,ショウ,
消,976,10,3,ショウ,き:える・け:す
症,977,10,7,ショウ,
祥,978,10,7,ショウ,
称,979,10,7,ショウ,
笑,980,10,4,ショウ,わら:う・え:む
唱,981,11,4,ショウ,とな:える
商,982,11,3,ショウ,あきな:う
渉,983,11,7,ショウ,
章,984,11,3,ショウ,
紹,985,11,7,ショウ,
訟,986,11,7,ショウ,
勝,987,12,3,ショウ,か:つ・まさ:る
掌,988,12,7,ショウ,
晶,989,12,7,ショウ,
焼,990,12,4,ショウ,や:く・や:ける
焦,991,12,7,ショウ,こ:げる・こ:がす・こ:がれる・あせ:る
硝,992,12,7,ショウ,
粧,993,12,7,ショウ,
詔,994,12,7,ショウ,みことのり
証,995,12,5,ショウ,
象,996,12,5,ショウ・ゾウ,
傷,997,13,6,ショウ,きず・いた:む・いた:める
奨,998,13,7,ショウ,
照,999,13,4,ショウ,て:る・て:らす・て:れる
詳,1000,13,7,ショウ,くわ:しい
彰,1001,14,7,ショウ,
障,1002,14,6,ショウ,さわ:る
憧,1003,15,7,ショウ,あこが:れる
衝,1004,15,7,ショウ,
賞,1005,15,5,ショウ,
償,1006,17,7,ショウ,つぐな:う
礁,1007,17,7,ショウ,
鐘,1008,20,7,ショウ,かね
上,1009,3,1,ジョウ・ショウ,うえ・うわ・かみ・あ:げる・あ:がる・のぼ:る・のぼ:せる・のぼ:す
丈,1010,3,7,ジョウ,たけ
冗,1011,4,7,ジョウ,
条,1012,7,5,ジョウ,
状,1013,7,5,ジョウ,
乗,1014,9,3,ジョウ,の:る・の:せる
城,1015,9,4,ジョウ,しろ
浄,1016,9,7,ジョウ,
剰,1017,11,7,ジョウ,
常,1018,11,5,ジョウ,つね・とこ
情,1019,11,5,ジョウ・セイ,なさ:け
場,1020,12,2,ジョウ,ば
畳,1021,12,7,ジョウ,たた:む・たたみ
蒸,1022,13,6,ジョウ,む:す・む:れる・む:らす
縄,1023,15,4,ジョウ,なわ
壌,1024,16,7,ジョウ,
嬢,1025,16,7,ジョウ,
錠,1026,16,7,ジョウ,
譲,1027,20,7,ジョウ,ゆず:る
醸,1028,20,7,ジョウ,かも:す
色,1029,6,2,ショク・シキ,いろ
拭,1030,9,7,ショク,ふ:く・ぬぐ:う
食,1031,9,2,ショク・ジキ,く:う・く:らう・た:べる
植,1032,12,3,ショク,う:える・う:わる
殖,1033,12,7,ショク,ふ:える・ふ:やす
飾,1034,13,7,ショク,かざ:る
触,1035,13,7,ショク,ふ:れる・さわ:る
嘱,1036,15,7,ショク,
織,1037,18,5,ショク・シキ,お:る
職,1038,18,5,ショク,
辱,1039,10,7,ジョク,はずかし:める
尻,1040,5,7,,しり
心,1041,4,2,シン,こころ
申,1042,5,3,シン,もう:す
伸,1043,7,7,シン,の:びる・の:ばす・の:べる
臣,1044,7,4,シン・ジン,
芯,1045,7,7,シン,
身,1046,7,3,シン,み
辛,1047,7,7,シン,から:い
侵,1048,9,7,シン,おか:す
信,1049,9,4,シン,
津,1050,9,7,シン,つ
神,1051,9,3,シン・ジン,かみ・かん・こう
唇,1052,10,7,シン,くちびる
娠,1053,10,7,シン,
振,1054,10,7,シン,ふ:る・ふ:るう・ふ:れる
浸,1055,10,7,シン,ひた:す・ひた:る
真,1056,10,3,シン,ま
針,1057,10,6,シン,はり
深,1058,11,3,シン,ふか:い・ふか:まる・ふか:める
紳,1059,11,7,シン,
進,1060,11,3,シン,すす:む・すす:める
森,1061,12,1,シン,もり
診,1062,12,7,シン,み:る
寝,1063,13,7,シン,ね:る・ね:かす
慎,1064,13,7,シン,つつし:む
新,1065,13,2,シン,あたら:しい・あら:た・にい
審,1066,15,7,シン,
震,1067,15,7,シン,ふる:う・ふる:える
薪,1068,16,7,シン,たきぎ
親,1069,16,2,シン,おや・した:しい・した:しむ
人,1070,2,1,ジン・ニン,ひと
刃,1071,3,7,ジン,は
仁,1072,4,6,ジン・ニ,
尽,1073,6,7,ジン,つ:くす・つ:きる・つ:かす
迅,1074,6,7,ジン,
甚,1075,9,7,ジン,はなは:だ・はなは:だしい
陣,1076,10,7,ジン,
尋,1077,12,7,ジン,たず:ねる
腎,1078,13,7,ジン,
須,1079,12,7,ス,
図,1080,7,2,ズ・ト,はか:る
水,1081,4,1,スイ,みず
吹,1082,7,7,スイ,ふ:く
垂,1083,8,6,スイ,た:れる・た:らす
炊,1084,8,7,スイ,た:く
帥,1085,9,7,スイ,
粋,1086,10,7,スイ,いき
衰,1087,10,7,スイ,おとろ:える
推,1088,11,6,スイ,お:す
酔,1089,11,7,スイ,よ:う
遂,1090,12,7,スイ,と:げる
睡,1091,13,7,スイ,
穂,1092,15,7,スイ,ほ
随,1093,12,7,ズイ,
髄,1094,19,7,ズイ,
枢,1095,8,7,スウ,
崇,1096,11,7,スウ,
数,1097,13,2,スウ・ス,かず・かぞ:える
据,1098,11,7,,す:える・す:わる
杉,1099,7,7,,すぎ
裾,1100,13,7,,すそ
寸,1101,3,6,スン,
瀬,1102,19,7,,せ
是,1103,9,7,ゼ,
井,1104,4,4,セイ・ショウ,い
世,1105,5,3,セイ・セ,よ
正,1106,5,1,セイ・ショウ,ただ:しい・ただ:す・まさ
生,1107,5,1,セイ・ショウ,い:きる・い:かす・い:ける・う:まれる・う:む・お:う・は:える・は:やす・き・なま
成,1108,6,4,セイ・ジョウ,な:る・な:す
西,1109,6,2,セイ・サイ,にし
声,1110,7,2,セイ・ショウ,こえ・こわ
制,1111,8,5,セイ,
姓,1112,8,7,セイ・ショウ,
征,1113,8,7,セイ,
性,1114,8,5,セイ・ショウ,
青,1115,8,1,セイ・ショウ,あお・あお:い
斉,1116,8,7,セイ,
政,1117,9,5,セイ・ショウ,まつりごと
星,1118,9,2,セイ・ショウ,ほし
牲,1119,9,7,セイ,
省,1120,9,4,セイ・ショウ,かえり:みる・はぶ:く
凄,1121,10,7,セイ,
逝,1122,10,7,セイ,ゆ:く・い:く
清,1123,11,4,セイ・ショウ,きよ:い・きよ:まる・きよ:める
盛,1124,11,6,セイ・ジョウ,も:る・さか:る・さか:ん
婿,1125,12,7,セイ,むこ
晴,1126,12,2,セイ,は:れる・は:らす
勢,1127,13,5,セイ,いきお:い
聖,1128,13,6,セイ,
誠,1129,13,6,セイ,まこと
精,1130,14,5,セイ・ショウ,
製,1131,14,5,セイ,
誓,1132,14,7,セイ,ちか:う
静,1133,14,4,セイ・ジョウ,しず・しず:か・しず:まる・しず:める
請,1134,15,7,セイ・シン,こ:う・う:ける
整,1135,16,3,セイ,ととの:える・ととの:う
醒,1136,16,7,セイ,
税,1137,12,5,ゼイ,
夕,1138,3,1,セキ,ゆう
斥,1139,5,7,セキ,
石,1140,5,1,セキ・シャク・コク,いし
赤,1141,7,1,セキ・シャク,あか・あか:い・あか:らむ・あか:らめる
昔,1142,8,3,セキ・シャク,むかし
析,1143,8,7,セキ,
席,1144,10,4,セキ,
脊,1145,10,7,セキ,
隻,1146,10,7,セキ,
惜,1147,11,7,セキ,お:しい・お:しむ
戚,1148,11,7,セキ,
責,1149,11,5,セキ,せ:める
跡,1150,13,7,セキ,あと
積,1151,16,4,セキ,つ:む・つ:もる
績,1152,17,5,セキ,
籍,1153,20,7,セキ,
切,1154,4,2,セツ・サイ,き:る・き:れる
折,1155,7,4,セツ,お:る・おり・お:れる
拙,1156,8,7,セツ,つたな:い
窃,1157,9,7,セツ,
接,1158,11,5,セツ,つ:ぐ
設,1159,11,5,セツ,もう:ける
雪,1160,11,2,セツ,ゆき
摂,1161,13,7,セツ,
節,1162,13,4,セツ・セチ,ふし
説,1163,14,4,セツ・ゼイ,と:く
舌,1164,6,6,ゼツ,した
絶,1165,12,5,ゼツ,た:える・た:やす・た:つ
千,1166,3,1,セン,ち
川,1167,3,1,セン,かわ
仙,1168,5,7,セン,
占,1169,5,7,セン,し:める・うらな:う
先,1170,6,1,セン,さき
宣,1171,9,6,セン,
専,1172,9,6,セン,もっぱ:ら
泉,1173,9,6,セン,いずみ
浅,1174,9,4,セン,あさ:い
洗,1175,9,6,セン,あら:う
染,1176,9,6,セン,そ:める・そ:まる・し:みる・し:み
扇,1177,10,7,セン,おうぎ
栓,1178,10,7,セン,
旋,1179,11,7,セン,
船,1180,11,2,セン,ふね・ふな
戦,1181,13,4,セン,いくさ・たたか:う
煎,1182,13,7,セン,い:る
羨,1183,13,7,セン,うらや:む・うらや:ましい
腺,1184,13,7,セン,
詮,1185,13,7,セン,
践,1186,13,7,セン,
箋,1187,14,7,セン,
銭,1188,14,6,セン,ぜに
潜,1189,15,7,セン,ひそ:む・もぐ:る
線,1190,15,2,セン,
遷,1191,15,7,セン,
選,1192,15,4,セン,えら:ぶ
薦,1193,16,7,セン,すす:める
繊,1194,17,7,セン,
鮮,1195,17,7,セン,あざ:やか
全,1196,6,3,ゼン,まった:く・すべ:て
前,1197,9,2,ゼン,まえ
善,1198,12,6,ゼン,よ:い
然,1199,12,4,ゼン・ネン,
禅,1200,13,7,ゼン,
漸,1201,14,7,ゼン,
膳,1202,16,7,ゼン,
繕,1203,18,7,ゼン,つくろ:う
狙,1204,8,7,ソ,ねら:う
阻,1205,8,7,ソ,はば:む
祖,1206,9,5,ソ,
租,1207,10,7,ソ,
素,1208,10,5,ソ・ス,
措,1209,11,7,ソ,
粗,1210,11,7,ソ,あら:い
組,1211,11,2,ソ,く:む・くみ
疎,1212,12,7,ソ,うと:い・うと:む
訴,1213,12,7,ソ,うった:える
塑,1214,13,7,ソ,
遡,1215,14,7,ソ,さかのぼ:る
礎,1216,18,7,ソ,いしずえ
双,1217,4,7,ソウ,ふた
壮,1218,6,7,ソウ,
早,1219,6,1,ソウ・サッ,はや:い・はや:まる・はや:める
争,1220,6,4,ソウ,あらそ:う
走,1221,7,2,ソウ,はし:る
奏,1222,9,6,ソウ,かな:でる
相,1223,9,3,ソウ・ショウ,あい
荘,1224,9,7,ソウ,
草,1225,9,1,ソウ,くさ
送,1226,9,3,ソウ,おく:る
倉,1227,10,4,ソウ,くら
捜,1228,10,7,ソウ,さが:す
挿,1229,10,7,ソウ,さ:す
桑,1230,10,7,ソウ,くわ
巣,1231,11,4,ソウ,す
掃,1232,11,7,ソウ,は:く
曹,1233,11,7,ソウ,
曽,1234,11,7,ソウ・ゾ,
爽,1235,11,7,ソウ,さわ:やか
窓,1236,11,6,ソウ,まど
創,1237,12,6,ソウ,つく:る
喪,1238,12,7,ソウ,も
痩,1239,12,7,ソウ,や:せる
葬,1240,12,7,ソウ,ほうむ:る
装,1241,12,6,ソウ・ショウ,よそお:う
僧,1242,13,7,ソウ,
想,1243,13,3,ソウ・ソ,
層,1244,14,6,ソウ,
総,1245,14,5,ソウ,
遭,1246,14,7,ソウ,あ:う
槽,1247,15,7,ソウ,
踪,1248,15,7,ソウ,
操,1249,16,6,ソウ,みさお・あやつ:る
燥,1250,17,7,ソウ,
霜,1251,17,7,ソウ,しも
騒,1252,18,7,ソウ,さわ:ぐ
藻,1253,19,7,ソウ,も
造,1254,10,5,ゾウ,つく:る
像,1255,14,5,ゾウ,
増,1256,14,5,ゾウ,ま:す・ふ:える・ふ:やす
憎,1257,14,7,ゾウ,にく:む・にく:い・にく:らしい・にく:しみ
蔵,1258,15,6,ゾウ,くら
贈,1259,18,7,ゾウ・ソウ,おく:る
臓,1260,19,6,ゾウ,
即,1261,7,7,ソク,
束,1262,7,4,ソク,たば
足,1263,7,1,ソク,あし・た:りる・た:る・た:す
促,1264,9,7,ソク,うなが:す
則,1265,9,5,ソク,
息,1266,10,3,ソク,いき
捉,1267,10,7,ソク,とら:える
速,1268,10,3,ソク,はや:い・はや:める・はや:まる・すみ:やか
側,1269,11,4,ソク,がわ
測,1270,12,5,ソク,はか:る
俗,1271,9,7,ゾク,
族,1272,11,3,ゾク,
属,1273,12,5,ゾク,
賊,1274,13,7,ゾク,
続,1275,13,4,ゾク,つづ:く・つづ:ける
卒,1276,8,4,ソツ,
率,1277,11,5,ソツ・リツ,ひき:いる
存,1278,6,6,ソン・ゾン,
村,1279,7,1,ソン,むら
孫,1280,10,4,ソン,まご
尊,1281,12,6,ソン,たっと:い・とうと:い・たっと:ぶ・とうと:ぶ
損,1282,13,5,ソン,そこ:なう・そこ:ねる
遜,1283,14,7,ソン,
他,1284,5,3,タ,ほか
多,1285,6,2,タ,おお:い
汰,1286,7,7,タ,
打,1287,5,3,ダ,う:つ
妥,1288,7,7,ダ,
唾,1289,11,7,ダ,つば
堕,1290,12,7,ダ,
惰,1291,12,7,ダ,
駄,1292,14,7,ダ,
太,1293,4,2,タイ・タ,ふと:い・ふと:る
対,1294,7,3,タイ・ツイ,
体,1295,7,2,タイ・テイ,からだ
耐,1296,9,7,タイ,た:える
待,1297,9,3,タイ,ま:つ
怠,1298,9,7,タイ,おこた:る・なま:ける
胎,1299,9,7,タイ,
退,1300,9,6,タイ,しりぞ:く・しりぞ:ける
帯,1301,10,4,タイ,お:びる・おび
泰,1302,10,7,タイ,
堆,1303,11,7,タイ,
袋,1304,11,7,タイ,ふくろ
逮,1305,11,7,タイ,
替,1306,12,7,タイ,か:える・か:わる
貸,1307,12,5,タイ,か:す
隊,1308,12,4,タイ,
滞,1309,13,7,タイ,とどこお:る
態,1310,14,5,タイ,
戴,1311,17,7,タイ,
大,1312,3,1,ダイ・タイ,おお・おお:きい・おお:いに
代,1313,5,3,ダイ・タイ,か:わる・か:える・よ・しろ
台,1314,5,2,ダイ・タイ,
第,1315,11,3,ダイ,
題,1316,18,3,ダイ,
滝,1317,13,7,,たき
宅,1318,6,6,タク,
択,1319,7,7,タク,
沢,1320,7,7,タク,さわ
卓,1321,8,7,タク,
拓,1322,8,7,タク,
託,1323,10,7,タク,
濯,1324,17,7,タク,
諾,1325,15,7,ダク,
濁,1326,16,7,ダク,にご:る・にご:す
但,1327,7,7,,ただ:し
達,1328,12,4,タツ,
脱,1329,11,7,ダツ,ぬ:ぐ・ぬ:げる
奪,1330,14,7,ダツ,うば:う
棚,1331,12,7,,たな
誰,1332,15,7,,だれ
丹,1333,4,7,タン,
旦,1334,5,7,タン・ダン,
担,1335,8,6,タン,かつ:ぐ・にな:う
単,1336,9,4,タン,
炭,1337,9,3,タン,すみ
胆,1338,9,7,タン,
探,1339,11,6,タン,さぐ:る・さが:す
淡,1340,11,7,タン,あわ:い
短,1341,12,3,タン,みじか:い
嘆,1342,13,7,タン,なげ:く・なげ:かわしい
端,1343,14,7,タン,はし・は・はた
綻,1344,14,7,タン,ほころ:びる
誕,1345,15,6,タン,
鍛,1346,17,7,タン,きた:える
団,1347,6,5,ダン・トン,
男,1348,7,1,ダン・ナン,おとこ
段,1349,9,6,ダン,
断,1350,11,5,ダン,た:つ・ことわ:る
弾,1351,12,7,ダン,ひ:く・はず:む・たま
暖,1352,13,6,ダン,あたた:か・あたた:かい・あたた:まる・あたた:める
談,1353,15,3,ダン,
壇,1354,16,7,ダン・タン,
地,1355,6,2,チ・ジ,
池,1356,6,2,チ,いけ
知,1357,8,2,チ,し:る
値,1358,10,6,チ,ね・あたい
恥,1359,10,7,チ,は:じる・はじ・は:じらう・は:ずかしい
致,1360,10,7,チ,いた:す
遅,1361,12,7,チ,おく:れる・おく:らす・おそ:い
痴,1362,13,7,チ,
稚,1363,13,7,チ,
置,1364,13,4,チ,お:く
緻,1365,16,7,チ,
竹,1366,6,1,チク,たけ
畜,1367,10,7,チク,
逐,1368,10,7,チク,
蓄,1369,13,7,チク,たくわ:える
築,1370,16,5,チク,きず:く
秩,1371,10,7,チツ,
窒,1372,11,7,チツ,
茶,1373,9,2,チャ・サ,
着,1374,12,3,チャク・ジャク,き:る・き:せる・つ:く・つ:ける
嫡,1375,14,7,チャク,
中,1376,4,1,チュウ・ジュウ,なか
仲,1377,6,4,チュウ,なか
虫,1378,6,1,チュウ,むし
沖,1379,7,4,チュウ,おき
宙,1380,8,6,チュウ,
忠,1381,8,6,チュウ,
抽,1382,8,7,チュウ,
注,1383,8,3,チュウ,そそ:ぐ
昼,1384,9,2,チュウ,ひる
柱,1385,9,3,チュウ,はしら
衷,1386,10,7,チュウ,
酎,1387,10,7,チュウ,
鋳,1388,15,7,チュウ,い:る
駐,1389,15,7,チュウ,
著,1390,11,6,チョ,あらわ:す・いちじる:しい
貯,1391,12,5,チョ,
丁,1392,2,3,チョウ・テイ,
弔,1393,4,7,チョウ,とむら:う
庁,1394,5,6,チョウ,
兆,1395,6,4,チョウ,きざ:す・きざ:し
町,1396,7,1,チョウ,まち
長,1397,8,2,チョウ,なが:い
挑,1398,9,7,チョウ,いど:む
帳,1399,11,3,チョウ,
張,1400,11,5,チョウ,は:る
彫,1401,11,7,チョウ,ほ:る
眺,1402,11,7,チョウ,なが:める
釣,1403,11,7,チョウ,つ:る
頂,1404,11,6,チョウ,いただ:く・いただき
鳥,1405,11,2,チョウ,とり
朝,1406,12,2,チョウ,あさ
貼,1407,12,7,チョウ,は:る
超,1408,12,7,チョウ,こ:える・こ:す
腸,1409,13,6,チョウ,
跳,1410,13,7,チョウ,は:ねる・と:ぶ
徴,1411,14,7,チョウ,
嘲,1412,15,7,チョウ,あざけ:る
潮,1413,15,6,チョウ,しお
澄,1414,15,7,チョウ,す:む・す:ます
調,1415,15,3,チョウ,しら:べる・ととの:う・ととの:える
聴,1416,17,7,チョウ,き:く
懲,1417,18,7,チョウ,こ:りる・こ:らす・こ:らしめる
直,1418,8,2,チョク・ジキ,ただ:ちに・なお:す・なお:る
勅,1419,9,7,チョク,
捗,1420,10,7,チョク,
沈,1421,7,7,チン,しず:む・しず:める
珍,1422,9,7,チン,めずら:しい
朕,1423,10,7,チン,
陳,1424,11,7,チン,
賃,1425,13,6,チン,
鎮,1426,18,7,チン,しず:める・しず:まる
追,1427,9,3,ツイ,お:う
椎,1428,12,7,ツイ,
墜,1429,15,7,ツイ,
通,1430,10,2,ツウ・ツ,とお:る・とお:す・かよ:う
痛,1431,12,6,ツウ,いた:い・いた:む・いた:める
塚,1432,12,7,,つか
漬,1433,14,7,,つ:ける・つ:かる
坪,1434,8,7,,つぼ
爪,1435,4,7,,つめ・つま
鶴,1436,21,7,,つる
低,1437,7,4,テイ,ひく:い・ひく:める・ひく:まる
呈,1438,7,7,テイ,
廷,1439,7,7,テイ,
弟,1440,7,2,テイ・ダイ・デ,おとうと
定,1441,8,3,テイ・ジョウ,さだ:める・さだ:まる・さだ:か
底,1442,8,4,テイ,そこ
抵,1443,8,7,テイ,
邸,1444,8,7,テイ,
亭,1445,9,7,テイ,
貞,1446,9,7,テイ,
帝,1447,9,7,テイ,
訂,1448,9,7,テイ,
庭,1449,10,3,テイ,にわ
逓,1450,10,7,テイ,
停,1451,11,5,テイ,
偵,1452,11,7,テイ,
堤,1453,12,7,テイ,つつみ
提,1454,12,5,テイ,さ:げる
程,1455,12,5,テイ,ほど
艇,1456,13,7,テイ,
締,1457,15,7,テイ,し:まる・し:める
諦,1458,16,7,テイ,あきら:める
泥,1459,8,7,デイ,どろ
的,1460,8,4,テキ,まと
笛,1461,11,3,テキ,ふえ
摘,1462,14,7,テキ,つ:む
滴,1463,14,7,テキ,しずく・したた:る
適,1464,14,5,テキ,
敵,1465,15,6,テキ,かたき
溺,1466,13,7,デキ,おぼ:れる
迭,1467,8,7,テツ,
哲,1468,10,7,テツ,
鉄,1469,13,3,テツ,
徹,1470,15,7,テツ,
撤,1471,15,7,テツ,
天,1472,4,1,テン,あめ・あま
典,1473,8,4,テン,
店,1474,8,2,テン,みせ
点,1475,9,2,テン,
展,1476,10,6,テン,
添,1477,11,7,テン,そ:える・そ:う
転,1478,11,3,テン,ころ:がる・ころ:げる・ころ:がす・ころ:ぶ
田,1480,5,1,デン,た
伝,1481,6,4,デン,つた:わる・つた:える・つた:う
殿,1482,13,7,デン・テン,との・どの
電,1483,13,2,デン,
斗,1484,4,7,ト,
吐,1485,6,7,ト,は:く
妬,1486,8,7,ト,ねた:む
徒,1487,10,4,ト,
途,1488,10,7,ト,
都,1489,11,3,ト・ツ,みやこ
渡,1490,12,7,ト,わた:る・わた:す
塗,1491,13,7,ト,ぬ:る
賭,1492,16,7,ト,か:ける
土,1493,3,1,ド・ト,つち
奴,1494,5,7,ド,
